Job_ID,City,Industry,Job_Role,Skill_Set,Experience_Level,Salary_Range,Company_Name,Talent_Inflow,Talent_Outflow,Infrastructure_Score,Smart_City_Investment,GCC_Presence,MSME_Growth_Rate,Unemployment_Rate,Education_Hubs,Cost_of_Living_Index,Job_Posting_Date
9176,Jodhpur,Manufacturing,Data Science,"SQL, Statistics, Data Visualization",Entry-Level,300000.0,Reliance Retail,899,1328,59.3,2839.98,0,8.39,11.04,19,97.49,2024-05-30
9177,Jodhpur,Pharma,Operations,"Logistics, Excel, Operations Management",Entry-Level,355627.12,Others,666,1489,68.4,4813.21,0,2.63,9.8,18,60.71,2025-02-08
9178,Jodhpur,Tech,AI/ML,"Deep Learning, NLP",Senior-Level,2310398.53,HCLTech,1533,1439,68.1,4789.53,0,2.45,10.61,8,82.52,2023-03-02
9179,Vijayawada,Tech,AI/ML,"NLP, Python, TensorFlow, Deep Learning",Entry-Level,695798.92,HCLTech,2828,1039,88.87,4457.26,1,6.19,3.85,7,87.56,2024-09-25
9180,Madurai,Others,Others,"MS Office, English",Entry-Level,300000.0,Reliance Retail,998,1614,73.47,1648.5,0,3.14,6.41,26,86.63,2024-01-02
9181,Vijayawada,Pharma,Engineering,"Python, Java, Project Management",Mid-Level,1033877.07,Reliance Retail,2419,340,84.3,3464.83,1,4.38,3.78,7,86.95,2023-07-08
9182,Jodhpur,Healthcare,Data Science,"Python, Data Visualization",Entry-Level,300000.0,Reliance Retail,530,1920,72.01,1481.05,0,3.24,9.63,19,95.65,2024-04-17
9183,Madurai,Retail,Business Development,"Sales, Market Analysis",Senior-Level,1327278.63,Others,1983,1734,68.02,4165.27,0,6.12,9.76,22,96.7,2025-01-11
9184,Raipur,Finance,Data Science,"Python, Statistics, Data Visualization",Senior-Level,1680786.26,Reliance Retail,66,1674,60.27,6822.73,0,2.2,11.66,15,77.2,2025-02-06
9185,Vadodara,Pharma,Sales,"Sales, Communication, Negotiation",Entry-Level,300000.0,Reliance Retail,1189,1948,54.68,3052.38,0,6.58,8.82,10,70.33,2023-03-31
9186,Madurai,Pharma,Engineering,"SQL, Java, Project Management",Entry-Level,332769.81,Others,252,1744,64.7,1880.57,0,5.68,6.45,17,65.04,2024-02-17
9187,Visakhapatnam,Pharma,AI/ML,"NLP, TensorFlow, Deep Learning, Python",Entry-Level,300000.0,Others,1834,948,82.46,4156.57,1,6.4,3.78,12,97.59,2024-09-18
9188,Ranchi,Education,Retail,"English, Customer Service, MS Office",Senior-Level,1894234.38,Others,704,1701,53.99,6312.21,0,7.86,6.46,20,77.95,2024-12-31
9189,Madurai,Retail,Engineering,"SQL, Java, Python, Project Management",Entry-Level,300000.0,Others,1287,1209,57.62,2426.11,0,9.72,11.52,26,78.94,2023-11-16
9190,Vijayawada,Tech,Data Science,"Python, SQL, Statistics",Senior-Level,2739373.25,Reliance Retail,2581,262,86.88,4174.46,1,9.41,2.31,18,82.72,2024-06-15
9191,Ranchi,Others,Retail,"Customer Service, English, MS Office",Entry-Level,301735.25,Reliance Retail,188,1746,59.32,7460.2,0,4.91,7.18,28,61.09,2024-03-31
9192,Rajkot,Retail,Engineering,"Project Management, SQL",Entry-Level,300000.0,Reliance Retail,502,1385,56.17,2394.92,0,10.14,9.48,15,63.02,2023-08-01
9193,Raipur,Education,Engineering,"Java, Project Management",Entry-Level,300000.0,Others,975,1677,51.28,8980.16,0,5.05,6.62,7,91.87,2025-01-13
9194,Visakhapatnam,Others,Data Science,"SQL, Statistics",Mid-Level,903334.48,Others,2937,226,85.87,4943.7,1,6.62,2.92,6,74.08,2025-02-18
9195,Ranchi,Others,Retail,"MS Office, Customer Service, English",Entry-Level,318450.01,Reliance Retail,389,1251,71.37,8167.96,0,7.53,10.62,27,73.49,2024-06-10
9196,Agra,Finance,Business Development,"Sales, Market Analysis, CRM",Mid-Level,1122456.86,Reliance Retail,892,1541,68.96,4789.41,0,2.14,6.68,5,66.79,2024-04-22
9197,Vijayawada,Pharma,Engineering,"Project Management, Python",Entry-Level,476335.74,Others,2937,455,75.69,2938.55,1,5.53,3.85,19,75.5,2024-06-23
9198,Vijayawada,Pharma,Engineering,"Java, Project Management, Python, SQL",Senior-Level,2221016.81,Reliance Retail,2597,952,87.36,2621.39,1,4.47,3.74,8,97.23,2023-05-11
9199,Raipur,Pharma,Data Science,"SQL, Data Visualization",Entry-Level,312724.15,Others,0,1169,58.26,5099.97,0,4.89,5.03,7,74.64,2023-10-06
9200,Vijayawada,Tech,AI/ML,"Deep Learning, TensorFlow, NLP, Python",Mid-Level,1275690.93,Others,2287,673,83.28,2284.76,1,7.83,2.11,13,82.77,2024-02-16
9201,Agra,Manufacturing,Operations,"Logistics, Excel, Operations Management",Entry-Level,300000.0,Others,1629,984,51.01,3055.93,0,4.13,7.96,5,99.41,2023-08-25
9202,Raipur,Others,Others,"English, MS Office",Mid-Level,499504.42,Reliance Retail,1106,1760,64.54,9561.57,0,4.38,8.54,8,87.42,2024-08-19
9203,Vadodara,Others,Sales,"Negotiation, Sales",Internship,300000.0,Others,783,1722,51.95,4404.17,0,4.6,11.36,10,94.24,2023-11-29
9204,Agra,Finance,Business Development,"Sales, CRM",Entry-Level,408016.55,Others,861,1469,57.99,2780.35,0,8.72,6.3,18,67.55,2023-12-20
9205,Rajkot,Others,Sales,"Communication, Sales",Entry-Level,319709.36,Others,1646,1396,67.07,3841.79,0,10.89,6.45,5,72.31,2025-01-25
9206,Madurai,Healthcare,Sales,"Communication, Sales, Negotiation",Entry-Level,300000.0,Others,1778,1845,62.4,1820.13,0,7.37,6.03,26,86.79,2023-07-27
9207,Ranchi,Education,Retail,"English, MS Office",Entry-Level,319205.08,Others,1553,1070,56.41,9575.89,0,9.62,8.41,27,73.23,2024-12-31
9208,Vadodara,Pharma,AI/ML,"TensorFlow, Deep Learning",Mid-Level,736923.4,Others,854,1584,73.14,3846.34,0,3.56,5.29,8,68.89,2024-01-14
9209,Jodhpur,Finance,Others,"MS Office, English, Customer Service",Entry-Level,366159.6,Reliance Retail,638,1363,52.77,2909.96,0,9.1,5.32,14,73.67,2024-08-12
9210,Nashik,Retail,Business Development,"CRM, Sales",Mid-Level,873134.69,Reliance Retail,989,1521,53.53,3346.28,1,11.31,9.47,16,79.85,2023-11-27
9211,Vijayawada,Pharma,Data Science,"Data Visualization, Python, SQL",Entry-Level,367491.57,Others,2552,190,89.58,3643.82,1,7.07,2.92,10,96.77,2025-01-10
9212,Jodhpur,Finance,Operations,"Logistics, Excel",Senior-Level,2561236.77,Others,2008,1198,73.26,3783.38,0,6.09,5.56,19,89.03,2023-06-08
9213,Agra,Retail,Business Development,"Sales, CRM",Mid-Level,796930.72,Others,300,1915,60.03,2277.48,0,4.37,5.02,9,94.43,2023-08-14
9214,Raipur,Pharma,Engineering,"SQL, Python, Project Management",Mid-Level,743734.42,Others,681,1577,59.17,6233.0,0,9.0,6.66,17,66.41,2024-05-13
9215,Raipur,Manufacturing,Business Development,"Sales, CRM, Market Analysis",Entry-Level,324788.33,Reliance Retail,569,1569,60.23,5912.32,0,3.52,7.27,7,94.41,2023-06-01
9216,Vijayawada,Others,AI/ML,"Python, NLP, TensorFlow, Deep Learning",Senior-Level,1861737.38,Others,2890,551,83.8,3936.56,1,2.78,3.01,11,63.42,2024-07-18
9217,Rajkot,Others,Engineering,"Python, Project Management, SQL, Java",Internship,300000.0,Others,1129,2092,69.75,2864.38,0,12.88,6.06,18,83.06,2024-06-14
9218,Rajkot,Manufacturing,Engineering,"Project Management, Python, SQL",Entry-Level,300000.0,Others,833,1374,62.42,4169.18,0,10.4,7.71,15,72.97,2024-03-21
9219,Agra,Others,AI/ML,"Python, TensorFlow, NLP",Senior-Level,1931414.02,Reliance Retail,762,952,62.65,4739.8,0,3.87,8.97,6,85.83,2024-04-06
9220,Jodhpur,Retail,Data Science,"SQL, Python",Mid-Level,635738.67,Others,2079,1620,50.44,2411.78,0,2.89,9.44,17,89.57,2023-07-24
9221,Vijayawada,Tech,AI/ML,"TensorFlow, Deep Learning",Entry-Level,616443.83,Reliance Retail,1818,378,76.96,3472.66,1,7.19,4.53,18,97.48,2024-02-25
9222,Nashik,Finance,Business Development,"CRM, Market Analysis, Sales",Entry-Level,487692.04,Reliance Retail,530,771,63.49,4125.3,1,12.85,5.19,10,82.12,2024-01-08
9223,Agra,Pharma,Engineering,"Java, SQL",Entry-Level,300000.0,Reliance Retail,1202,1525,55.77,1201.96,0,5.47,11.89,17,86.32,2024-01-17
9224,Jodhpur,Tech,Operations,"Excel, Logistics",Entry-Level,540486.51,Others,709,2014,62.44,1156.77,0,4.36,7.6,9,83.91,2024-09-25
9225,Nashik,Manufacturing,Business Development,"Sales, CRM, Market Analysis",Entry-Level,304142.0,Reliance Retail,777,2128,71.54,3503.21,1,14.68,11.22,7,97.57,2024-01-25
9226,Jodhpur,Pharma,Engineering,"SQL, Project Management, Python, Java",Senior-Level,1541310.76,Reliance Retail,1701,1773,61.85,4778.68,0,5.66,10.77,16,85.79,2024-11-24
9227,Madurai,Tech,Data Science,"Statistics, SQL",Mid-Level,936909.08,Others,1769,1166,63.24,2403.37,0,6.71,5.96,17,92.47,2023-10-08
9228,Raipur,Pharma,Operations,"Operations Management, Logistics",Mid-Level,506412.99,Others,659,1435,51.85,6189.41,0,5.32,8.53,11,69.87,2024-03-01
9229,Visakhapatnam,Tech,AI/ML,"Deep Learning, Python, TensorFlow, NLP",Mid-Level,1282764.13,Reliance Retail,2168,126,81.4,2391.42,1,5.02,2.88,13,71.55,2024-03-16
9230,Ranchi,Others,Retail,"English, Customer Service",Entry-Level,388046.76,Reliance Retail,1284,1654,69.66,9439.67,0,2.44,7.47,30,66.45,2023-07-07
9231,Jodhpur,Retail,Sales,"Communication, Sales",Mid-Level,948910.02,Reliance Retail,394,1462,74.05,2035.62,0,7.18,11.07,17,71.53,2025-01-10
9232,Vadodara,Education,Sales,"Negotiation, Sales, Communication",Entry-Level,300000.0,Reliance Retail,619,1134,53.24,4760.96,0,7.94,8.92,14,98.61,2023-07-27
9233,Ranchi,Retail,Retail,"English, Customer Service, MS Office",Mid-Level,809902.82,Reliance Retail,822,1787,63.38,8386.76,0,3.45,11.83,27,81.22,2023-11-30
9234,Ranchi,Education,Retail,"Customer Service, English, MS Office",Mid-Level,747195.6,Others,1233,1847,51.53,9401.32,0,3.48,7.72,20,63.78,2024-04-04
9235,Rajkot,Education,Sales,"Negotiation, Sales",Mid-Level,1106689.44,Reliance Retail,809,1762,55.87,4232.34,0,12.86,5.49,9,97.54,2024-09-09
9236,Ranchi,Education,Retail,"Customer Service, English",Entry-Level,300000.0,Reliance Retail,981,1626,70.2,9509.3,0,6.96,5.2,34,85.7,2023-09-26
9237,Vijayawada,Tech,Engineering,"Java, Python, Project Management, SQL",Mid-Level,963112.55,Others,2366,268,79.46,4185.61,1,8.34,3.73,16,76.78,2024-02-27
9238,Nashik,Healthcare,Business Development,"Sales, CRM, Market Analysis",Senior-Level,1556507.75,Reliance Retail,583,1604,67.1,4113.14,1,14.28,8.51,13,69.63,2024-06-24
9239,Jodhpur,Finance,Sales,"Communication, Negotiation",Senior-Level,2384841.18,Others,636,1596,71.84,4087.35,0,5.72,7.23,7,88.9,2023-05-15
9240,Raipur,Pharma,Others,"MS Office, English",Entry-Level,300000.0,Others,1178,1317,68.09,9417.19,0,8.99,6.64,10,76.57,2024-09-17
9241,Madurai,Finance,Operations,"Logistics, Operations Management, Excel",Senior-Level,2577313.93,Reliance Retail,993,1660,52.56,3149.26,0,5.98,8.95,22,66.08,2024-07-02
9242,Visakhapatnam,Tech,AI/ML,"Python, NLP",Entry-Level,526113.66,HCLTech,3107,652,85.03,4556.36,1,7.28,4.87,19,77.44,2024-09-09
9243,Raipur,Education,Business Development,"Sales, CRM",Senior-Level,1213806.16,Others,943,1600,52.69,6039.13,0,5.84,11.05,9,66.5,2024-12-02
9244,Jodhpur,Manufacturing,Sales,"Sales, Communication, Negotiation",Mid-Level,643353.75,Reliance Retail,957,778,71.4,1681.94,0,5.13,8.78,17,98.94,2023-08-03
9245,Ranchi,Others,Retail,"MS Office, Customer Service",Mid-Level,883825.12,Others,1165,1615,54.83,5328.28,0,4.78,6.17,37,90.07,2023-09-19
9246,Raipur,Manufacturing,Business Development,"Market Analysis, CRM, Sales",Entry-Level,300000.0,Reliance Retail,1327,1346,70.54,9803.42,0,8.17,9.66,6,84.81,2023-09-23
9247,Agra,Finance,Sales,"Negotiation, Sales",Mid-Level,1812270.98,Others,641,1676,73.61,4725.29,0,6.72,6.28,13,91.52,2023-11-20
9248,Visakhapatnam,Tech,AI/ML,"Python, TensorFlow, NLP",Entry-Level,580901.71,Reliance Retail,2140,529,92.95,4810.13,1,7.87,2.84,6,63.38,2023-06-24
9249,Vijayawada,Pharma,Data Science,"Statistics, Data Visualization",Mid-Level,1011847.61,Others,1949,367,85.65,1930.98,1,6.38,3.55,11,81.06,2024-10-31
9250,Vadodara,Retail,Data Science,"Data Visualization, SQL, Python",Mid-Level,660335.33,Reliance Retail,371,2054,65.51,2568.89,0,9.91,7.29,13,98.35,2024-05-09
9251,Visakhapatnam,Tech,AI/ML,"TensorFlow, NLP",Mid-Level,893464.41,Others,2038,461,80.19,1880.05,1,3.77,3.23,16,79.06,2023-06-20
9252,Nashik,Healthcare,Operations,"Logistics, Operations Management, Excel",Entry-Level,300000.0,Others,929,1271,73.94,3212.33,1,14.91,7.3,5,66.79,2024-11-26
9253,Raipur,Pharma,Data Science,"Statistics, Python, Data Visualization",Mid-Level,979335.31,Reliance Retail,274,1256,65.39,6261.49,0,8.98,5.26,8,92.83,2024-06-02
9254,Rajkot,Manufacturing,Business Development,"Market Analysis, Sales, CRM",Senior-Level,1417143.92,Others,1079,1413,55.29,4542.36,0,10.55,9.88,11,89.28,2023-11-23
9255,Vadodara,Healthcare,Business Development,"CRM, Market Analysis, Sales",Mid-Level,823649.46,Reliance Retail,767,1199,52.0,4776.56,0,5.98,8.16,12,75.02,2023-09-20
9256,Rajkot,Others,AI/ML,"Python, NLP, TensorFlow, Deep Learning",Internship,300000.0,Reliance Retail,2094,1236,63.21,1207.71,0,14.27,7.11,9,95.12,2023-04-12
9257,Jodhpur,Tech,Engineering,"SQL, Python, Project Management",Mid-Level,1420221.71,Others,1360,1541,73.44,3943.13,0,4.06,8.53,6,92.3,2025-01-17
9258,Vadodara,Education,Engineering,"SQL, Project Management, Python",Internship,300000.0,Others,1649,1456,52.77,2060.28,0,8.28,7.46,15,62.47,2024-05-26
9259,Nashik,Pharma,Business Development,"Market Analysis, CRM",Entry-Level,320423.95,Reliance Retail,736,1367,70.94,1432.59,1,14.88,10.99,7,86.57,2025-02-04
9260,Vadodara,Manufacturing,Business Development,"Sales, CRM",Internship,300000.0,Others,750,2068,71.18,2144.58,0,2.16,8.94,9,96.22,2024-01-10
9261,Madurai,Tech,Others,"Customer Service, MS Office",Senior-Level,1972730.75,HCLTech,618,1749,61.81,3406.41,0,2.85,11.75,24,87.45,2023-05-25
9262,Raipur,Healthcare,Engineering,"Python, Project Management, Java, SQL",Senior-Level,758796.42,Others,525,1647,54.64,6628.79,0,3.3,5.74,8,92.74,2023-08-13
9263,Madurai,Finance,Operations,"Operations Management, Logistics, Excel",Senior-Level,2313759.45,Others,52,1206,62.27,1794.55,0,4.86,9.52,18,65.06,2024-04-30
9264,Rajkot,Manufacturing,Business Development,"CRM, Sales",Mid-Level,823682.42,Reliance Retail,1178,1356,51.61,3701.27,0,12.61,10.3,5,63.88,2024-09-19
9265,Madurai,Retail,Operations,"Excel, Operations Management, Logistics",Entry-Level,300000.0,Others,1190,1937,68.58,1844.22,0,9.78,10.37,29,98.75,2023-12-13
9266,Vadodara,Pharma,Engineering,"SQL, Project Management",Mid-Level,841350.91,Others,1154,1362,59.86,4070.42,0,2.44,8.12,11,73.78,2024-08-17
9267,Vijayawada,Tech,Data Science,"SQL, Data Visualization, Statistics, Python",Entry-Level,547010.04,HCLTech,2629,260,77.1,4100.16,1,2.53,2.89,8,61.99,2024-01-27
9268,Visakhapatnam,Others,Engineering,"Python, Java, Project Management",Mid-Level,870014.3,Reliance Retail,3085,494,91.49,2414.42,1,5.94,4.18,10,98.09,2025-01-11
9269,Jodhpur,Manufacturing,Engineering,"Project Management, Python",Mid-Level,634118.41,Reliance Retail,0,1140,73.65,1729.96,0,5.65,9.39,19,68.9,2024-05-06
9270,Nashik,Finance,Business Development,"Market Analysis, Sales",Senior-Level,2714639.98,Reliance Retail,1334,1494,55.94,4357.68,1,12.56,9.74,15,76.83,2024-10-20
9271,Raipur,Others,Business Development,"Market Analysis, CRM, Sales",Entry-Level,300000.0,Others,1468,1439,52.65,7962.47,0,9.03,6.24,11,81.16,2023-11-18
9272,Rajkot,Manufacturing,Others,"Customer Service, MS Office, English",Mid-Level,598009.02,Reliance Retail,689,1371,72.17,4399.11,0,10.89,7.98,12,76.53,2024-12-24
9273,Vadodara,Manufacturing,Engineering,"Project Management, SQL, Java, Python",Mid-Level,851962.69,Others,1792,2544,64.63,1959.51,0,8.38,10.06,7,86.12,2024-08-10
9274,Ranchi,Others,Business Development,"Sales, CRM, Market Analysis",Mid-Level,650269.49,Others,1487,1604,61.27,9297.78,0,8.86,6.31,39,89.92,2023-12-17
9275,Vadodara,Finance,Engineering,"Project Management, Java, SQL",Mid-Level,1158551.95,Reliance Retail,0,1717,64.11,4268.35,0,3.14,6.76,11,68.78,2024-12-09
9276,Ranchi,Retail,Retail,"Customer Service, English, MS Office",Mid-Level,663315.24,Reliance Retail,416,1043,58.73,9765.54,0,5.54,10.1,25,64.45,2024-04-12
9277,Raipur,Retail,Data Science,"Data Visualization, SQL, Python, Statistics",Mid-Level,881781.32,Reliance Retail,628,1089,67.39,9605.18,0,5.43,11.56,14,96.97,2024-09-06
9278,Vadodara,Retail,AI/ML,"Python, Deep Learning, TensorFlow",Entry-Level,300059.96,Others,1329,1335,72.94,4675.28,0,7.88,7.77,17,87.28,2024-05-31
9279,Visakhapatnam,Tech,Engineering,"SQL, Java, Python, Project Management",Mid-Level,1285510.62,HCLTech,2132,598,83.83,1771.32,1,8.86,2.24,15,89.16,2024-06-26
9280,Vijayawada,Tech,Engineering,"SQL, Python, Project Management",Senior-Level,2999457.68,Others,3575,361,81.53,1661.7,1,5.2,2.62,5,95.21,2023-11-24
9281,Vijayawada,Tech,Engineering,"Java, Python, Project Management",Mid-Level,1738582.48,Reliance Retail,2420,973,75.43,4190.19,1,6.52,2.46,15,99.31,2024-03-04
9282,Rajkot,Pharma,Operations,"Operations Management, Excel",Entry-Level,300000.0,Reliance Retail,704,1569,54.73,4218.41,0,10.71,5.26,12,96.41,2023-08-13
9283,Ranchi,Retail,Retail,"Customer Service, English, MS Office",Mid-Level,657590.2,Others,1288,1141,51.82,9417.14,0,9.02,6.01,38,82.9,2024-05-28
9284,Rajkot,Manufacturing,AI/ML,"NLP, TensorFlow, Deep Learning, Python",Entry-Level,300000.0,Reliance Retail,556,1257,54.96,3911.58,0,10.59,7.12,11,96.56,2024-06-23
9285,Visakhapatnam,Pharma,Engineering,"Project Management, Java, Python",Mid-Level,1095793.33,Reliance Retail,2288,647,86.98,2004.48,1,6.58,3.92,8,96.88,2024-06-07
9286,Ranchi,Others,Business Development,"Market Analysis, Sales, CRM",Senior-Level,2002836.34,Reliance Retail,26,1322,61.17,7542.71,0,6.82,8.9,22,80.61,2024-03-20
9287,Vadodara,Finance,Engineering,"SQL, Java",Mid-Level,1118368.4,Reliance Retail,1369,1693,60.37,2708.75,0,2.88,6.64,18,75.51,2024-03-11
9288,Vadodara,Pharma,Sales,"Communication, Negotiation",Mid-Level,761340.63,Others,210,1849,66.11,1046.38,0,3.86,9.71,6,97.1,2023-05-24
9289,Jodhpur,Manufacturing,Operations,"Logistics, Excel, Operations Management",Entry-Level,308164.75,Reliance Retail,1255,1241,57.25,2909.51,0,4.0,11.62,14,77.7,2023-11-26
9290,Visakhapatnam,Tech,Data Science,"Statistics, Data Visualization, SQL",Entry-Level,438506.91,HCLTech,2846,259,84.95,4134.25,1,2.06,2.09,9,63.6,2023-10-25
9291,Rajkot,Pharma,AI/ML,"Deep Learning, NLP, Python, TensorFlow",Mid-Level,916500.27,Reliance Retail,679,1159,66.05,4100.34,0,12.96,5.23,17,84.42,2024-11-16
9292,Madurai,Others,Sales,"Sales, Negotiation",Entry-Level,300000.0,Others,450,1624,62.55,3640.87,0,7.59,10.16,16,96.85,2024-02-27
9293,Vadodara,Education,Operations,"Excel, Logistics, Operations Management",Senior-Level,1289211.06,Reliance Retail,719,1366,74.39,4156.37,0,9.39,8.84,16,99.99,2024-01-24
9294,Raipur,Others,Others,"Customer Service, MS Office",Entry-Level,451074.49,Reliance Retail,1092,1205,60.33,9621.75,0,7.75,6.32,15,81.76,2024-11-04
9295,Vadodara,Manufacturing,Others,"MS Office, Customer Service, English",Entry-Level,308817.89,Reliance Retail,439,1121,57.55,4857.49,0,8.91,6.07,14,99.29,2024-06-09
9296,Visakhapatnam,Tech,AI/ML,"TensorFlow, Deep Learning, Python, NLP",Mid-Level,1282857.31,HCLTech,2818,468,80.0,1746.68,1,3.5,2.97,17,69.93,2023-04-22
9297,Visakhapatnam,Pharma,Data Science,"Python, SQL, Data Visualization, Statistics",Senior-Level,1646126.29,Others,3154,909,87.51,3674.95,1,8.36,3.81,14,64.22,2024-07-01
9298,Agra,Healthcare,Operations,"Operations Management, Excel",Entry-Level,300000.0,Reliance Retail,1028,1232,53.63,3059.78,0,8.56,6.61,17,78.82,2024-04-06
9299,Agra,Finance,AI/ML,"Deep Learning, TensorFlow",Senior-Level,2822299.28,Others,969,2535,68.79,2322.89,0,2.22,6.42,7,87.77,2024-12-10
9300,Madurai,Retail,Operations,"Operations Management, Excel, Logistics",Mid-Level,600070.32,Others,434,1423,71.35,4675.38,0,4.48,9.06,16,95.68,2023-12-15
9301,Madurai,Tech,Others,"Customer Service, MS Office",Mid-Level,1036793.66,HCLTech,761,1416,73.2,4819.29,0,7.93,6.32,22,66.48,2024-04-27
9302,Agra,Healthcare,Business Development,"CRM, Sales, Market Analysis",Entry-Level,300000.0,Others,331,1653,59.12,2700.7,0,6.07,10.18,16,77.25,2024-12-01
9303,Vadodara,Others,Business Development,"Market Analysis, CRM",Entry-Level,300000.0,Others,1162,1467,58.95,4299.34,0,4.64,11.71,13,63.73,2024-07-27
9304,Raipur,Tech,Others,"MS Office, Customer Service, English",Entry-Level,593065.01,Reliance Retail,942,1165,67.44,5926.36,0,4.03,8.79,10,86.87,2024-09-10
9305,Rajkot,Finance,Engineering,"Project Management, SQL",Entry-Level,413865.39,Reliance Retail,2159,1602,55.29,2238.62,0,12.56,9.47,6,74.84,2024-05-30
9306,Vijayawada,Tech,Engineering,"Python, SQL, Java",Internship,300000.0,HCLTech,2651,41,77.5,1527.64,1,6.04,4.4,15,79.48,2023-11-07
9307,Raipur,Pharma,Business Development,"CRM, Sales",Mid-Level,538915.41,Others,1817,1294,52.11,7934.02,0,3.64,9.95,12,88.82,2023-03-29
9308,Nashik,Education,Operations,"Excel, Logistics",Senior-Level,1415572.08,Others,1797,1698,69.56,2035.41,1,13.75,7.61,7,73.14,2025-01-16
9309,Jodhpur,Others,Sales,"Negotiation, Sales, Communication",Entry-Level,322135.88,Others,987,2004,65.05,3475.66,0,6.42,6.25,10,61.88,2023-04-20
9310,Agra,Retail,Data Science,"Statistics, Python, SQL, Data Visualization",Entry-Level,300000.0,Reliance Retail,2023,2210,56.49,1319.73,0,4.89,10.41,18,80.17,2025-01-25
9311,Rajkot,Healthcare,Business Development,"CRM, Sales, Market Analysis",Entry-Level,354251.74,Others,1205,1134,65.01,1820.2,0,14.26,10.24,14,93.81,2024-01-31
9312,Rajkot,Finance,Business Development,"Market Analysis, Sales, CRM",Internship,300000.0,Others,1184,1724,62.17,2483.12,0,14.32,8.6,14,91.84,2024-09-24
9313,Vijayawada,Tech,Engineering,"Java, SQL",Senior-Level,3099590.44,Others,2078,56,83.22,2217.04,1,3.5,3.85,9,85.83,2023-05-05
