Sales_ID,Sale_Date,Vehicle_Type,Price_Range,Sales_Volume,Region,State,Income_Level,Monsoon_Index,Repo_Rate,Inventory_Days,Export_Flag,Export_Region,Fuel_Type,Emission_Norm,Discount_Percentage,Consumer_Sentiment,Supply_Chain_Disruption,Festive_Season,Vehicle_Model
7911,2025-04-16,Motorcycle,Entry-Level (<₹10L),343,Urban,Tamil Nadu,High,,4.65,21,False,,Diesel,BS6,14.56,62.7,False,False,Royal Enfield Classic 350
7912,2025-05-07,Motorcycle,Mid-Range (₹10L-₹20L),349,Semi-Urban,Punjab,Medium,,4.89,36,False,,Electric,BS6,4.3,38.97,False,False,Hero Splendor
7913,2025-04-03,Passenger Car,Entry-Level (<₹10L),23,Rural,West Bengal,Low,95.62,3.69,46,True,Middle East,Hybrid,BS6,11.09,49.24,False,False,Maruti Alto
7914,2025-05-22,Passenger Car,Entry-Level (<₹10L),218,Rural,Punjab,Medium,96.52,4.37,86,False,,Petrol,BS6,18.74,43.43,False,False,Tata Punch
7915,2025-05-17,Passenger Car,Mid-Range (₹10L-₹20L),157,Urban,Gujarat,Medium,,4.53,57,False,,Diesel,BS6,1.14,92.46,False,False,Tata Punch
7916,2025-04-13,Motorcycle,Entry-Level (<₹10L),206,Urban,Karnataka,High,,4.64,74,False,,Petrol,BS6,5.65,79.71,False,False,TVS Apache
7917,2025-06-19,SUV,Premium (>₹20L),157,Rural,Assam,Low,75.36,5.24,32,False,,Diesel,BS6,2.21,36.24,False,False,Tata Nexon
7918,2025-05-25,SUV,Mid-Range (₹10L-₹20L),703,Urban,Madhya Pradesh,High,,5.17,25,False,,Petrol,BS6,4.19,68.71,False,False,Kia Seltos
7919,2025-04-21,Scooter,Entry-Level (<₹10L),38,Rural,Tamil Nadu,Low,50.98,4.75,25,True,Latin America,Petrol,BS6,17.36,61.85,False,False,TVS Jupiter
7920,2025-06-05,Passenger Car,Premium (>₹20L),310,Urban,West Bengal,Medium,,4.59,95,False,,Petrol,BS6,3.39,63.84,False,False,Hyundai i20
7921,2025-05-24,Passenger Car,Mid-Range (₹10L-₹20L),429,Urban,Odisha,High,,4.45,30,False,,Diesel,BS6,6.63,67.45,False,False,Maruti Swift
7922,2025-04-27,Scooter,Entry-Level (<₹10L),247,Urban,Gujarat,Low,,3.89,53,False,,Petrol,BS6,16.29,61.41,False,False,TVS Jupiter
7923,2025-05-08,Scooter,Mid-Range (₹10L-₹20L),295,Semi-Urban,Kerala,Low,,4.39,48,False,,Petrol,BS6,3.62,66.37,False,False,Honda Activa
7924,2025-06-29,Motorcycle,Entry-Level (<₹10L),47,Urban,West Bengal,Medium,,4.67,26,True,Latin America,Petrol,BS6,16.89,83.28,False,True,Hero Splendor
7925,2025-05-28,SUV,Mid-Range (₹10L-₹20L),153,Urban,Bihar,Medium,,4.7,49,False,,Petrol,BS6,7.04,65.71,False,False,Toyota Fortuner
7926,2025-06-01,SUV,Entry-Level (<₹10L),276,Urban,Madhya Pradesh,Medium,,4.67,10,False,,Petrol,BS6,11.82,96.86,False,False,MG Hector
7927,2025-05-16,SUV,Mid-Range (₹10L-₹20L),851,Semi-Urban,West Bengal,High,,4.91,49,False,,Petrol,BS6,3.8,61.48,False,False,Toyota Fortuner
7928,2025-06-28,Scooter,Entry-Level (<₹10L),213,Semi-Urban,Madhya Pradesh,Medium,,4.65,75,False,,Petrol,BS6,13.67,68.32,False,True,Suzuki Access
7929,2025-04-11,Motorcycle,Mid-Range (₹10L-₹20L),180,Semi-Urban,West Bengal,Low,,4.84,28,False,,Electric,BS6,7.17,36.74,False,False,Royal Enfield Classic 350
7930,2025-06-11,Passenger Car,Mid-Range (₹10L-₹20L),174,Rural,Bihar,Low,59.47,5.12,95,False,,Electric,BS6,7.0,30.66,False,False,Maruti Swift
7931,2025-04-08,Motorcycle,Mid-Range (₹10L-₹20L),123,Urban,West Bengal,Medium,,4.2,63,True,Middle East,Diesel,BS6,2.24,78.02,False,False,Hero Splendor
7932,2025-06-10,SUV,Mid-Range (₹10L-₹20L),476,Rural,Odisha,Medium,93.6,4.73,46,False,,Electric,BS6,6.47,54.21,False,False,Tata Nexon
7933,2025-06-03,Motorcycle,Entry-Level (<₹10L),232,Rural,Bihar,Low,59.84,4.79,68,False,,Diesel,BS6,6.13,46.32,False,False,TVS Apache
7934,2025-04-21,Motorcycle,Entry-Level (<₹10L),269,Semi-Urban,Uttar Pradesh,Low,,4.07,61,False,,Electric,BS6,5.38,39.0,True,False,KTM Duke 200
7935,2025-06-11,Motorcycle,Entry-Level (<₹10L),27,Semi-Urban,Gujarat,Low,,4.97,70,True,Japan,Petrol,BS6,9.55,32.56,False,False,TVS Apache
7936,2025-06-02,Motorcycle,Entry-Level (<₹10L),263,Urban,Karnataka,Medium,,4.59,95,False,,Petrol,BS6,16.07,95.21,False,False,Hero Splendor
7937,2025-06-24,Motorcycle,Mid-Range (₹10L-₹20L),390,Urban,Rajasthan,Low,,5.24,80,True,Japan,Petrol,BS6,9.65,87.85,False,True,KTM Duke 200
7938,2025-06-03,SUV,Mid-Range (₹10L-₹20L),642,Rural,Gujarat,Low,66.07,4.55,34,True,Others,Petrol,BS6,6.92,51.82,False,False,Tata Nexon
7939,2025-04-20,SUV,Mid-Range (₹10L-₹20L),812,Urban,West Bengal,Medium,,4.83,46,False,,Petrol,BS6,6.99,74.67,False,False,Mahindra Thar
7940,2025-04-08,Passenger Car,Entry-Level (<₹10L),145,Rural,Bihar,Medium,93.04,4.68,90,False,,Petrol,BS6,11.87,60.54,False,False,Maruti Alto
7941,2025-05-28,SUV,Mid-Range (₹10L-₹20L),489,Urban,Uttar Pradesh,High,,4.19,36,False,,Diesel,BS6,7.9,71.39,False,False,Kia Seltos
7942,2025-05-16,SUV,Entry-Level (<₹10L),143,Urban,Punjab,High,,4.73,29,False,,Petrol,BS6,14.4,88.56,False,False,Kia Seltos
7943,2025-05-01,Motorcycle,Mid-Range (₹10L-₹20L),287,Semi-Urban,Bihar,Medium,,5.16,92,False,,Diesel,BS6,6.37,59.44,False,False,KTM Duke 200
7944,2025-04-09,Motorcycle,Mid-Range (₹10L-₹20L),361,Semi-Urban,Karnataka,Medium,,4.7,61,False,,Diesel,BS6,3.79,46.68,False,False,Hero Splendor
7945,2025-04-15,Scooter,Entry-Level (<₹10L),77,Semi-Urban,Delhi,Low,,5.65,57,False,,Petrol,BS6,13.36,49.47,False,False,TVS Jupiter
7946,2025-04-26,Passenger Car,Mid-Range (₹10L-₹20L),144,Semi-Urban,Delhi,Medium,,5.3,24,True,Latin America,Petrol,BS6,7.85,62.74,False,False,Maruti Swift
7947,2025-04-10,Motorcycle,Entry-Level (<₹10L),71,Semi-Urban,Bihar,Medium,,4.1,79,False,,Diesel,BS4,14.35,57.01,False,False,Royal Enfield Classic 350
7948,2025-04-29,Scooter,Entry-Level (<₹10L),64,Urban,Karnataka,High,,5.09,22,False,,Hybrid,BS6,18.11,62.45,False,False,Honda Activa
7949,2025-06-19,Motorcycle,Entry-Level (<₹10L),344,Urban,Gujarat,High,,5.3,67,True,Middle East,Diesel,BS6,11.13,91.18,False,False,KTM Duke 200
7950,2025-05-06,SUV,Mid-Range (₹10L-₹20L),297,Rural,Odisha,Low,89.05,5.08,14,False,,Petrol,BS6,8.27,48.94,False,False,Kia Seltos
7951,2025-06-23,Passenger Car,Entry-Level (<₹10L),223,Rural,Gujarat,Medium,54.28,5.17,45,False,,Diesel,BS6,12.16,40.97,False,True,Maruti Swift
7952,2025-05-07,SUV,Premium (>₹20L),984,Semi-Urban,Haryana,Medium,,4.75,39,False,,Petrol,BS6,8.67,60.13,False,False,Kia Seltos
7953,2025-06-25,Passenger Car,Mid-Range (₹10L-₹20L),173,Urban,Gujarat,High,,4.48,98,False,,Hybrid,BS6,2.63,82.0,False,True,Maruti Alto
7954,2025-06-10,Motorcycle,Entry-Level (<₹10L),101,Semi-Urban,Gujarat,Medium,,4.65,47,False,,Petrol,BS6,15.73,43.79,False,False,Hero Splendor
7955,2025-04-23,SUV,Mid-Range (₹10L-₹20L),577,Rural,Odisha,Low,93.41,5.33,36,False,,Petrol,BS6,3.62,50.61,False,False,Mahindra Thar
7956,2025-05-11,Motorcycle,Entry-Level (<₹10L),144,Semi-Urban,Kerala,Medium,,4.46,50,False,,Petrol,BS6,13.76,65.04,False,False,Bajaj Pulsar
7957,2025-06-19,Scooter,Mid-Range (₹10L-₹20L),170,Urban,Bihar,Medium,,4.67,95,False,,Petrol,BS6,8.61,79.92,False,False,TVS Jupiter
7958,2025-04-28,Motorcycle,Entry-Level (<₹10L),133,Semi-Urban,Rajasthan,Medium,,4.56,21,False,,Petrol,BS6,17.29,64.45,False,False,KTM Duke 200
7959,2025-05-18,Motorcycle,Entry-Level (<₹10L),243,Urban,Delhi,Medium,,4.36,41,True,Latin America,Diesel,BS6,14.17,87.34,False,False,Hero Splendor
7960,2025-05-08,SUV,Mid-Range (₹10L-₹20L),605,Semi-Urban,Kerala,Low,,4.62,44,False,,Petrol,BS6,9.65,50.68,False,False,Mahindra Thar
7961,2025-05-01,Scooter,Entry-Level (<₹10L),141,Urban,West Bengal,Low,,4.13,47,True,Others,Diesel,BS6,13.5,80.09,False,False,TVS Jupiter
7962,2025-04-14,Scooter,Premium (>₹20L),273,Urban,Bihar,High,,4.29,60,False,,Hybrid,BS6,1.57,60.91,False,False,Bajaj Chetak
7963,2025-06-12,Scooter,Entry-Level (<₹10L),21,Semi-Urban,West Bengal,Medium,,4.74,53,True,Latin America,Hybrid,BS6,15.67,49.12,False,False,Honda Activa
7964,2025-06-27,Motorcycle,Mid-Range (₹10L-₹20L),164,Rural,Gujarat,Low,60.7,5.19,42,False,,Hybrid,BS6,9.03,55.61,False,True,KTM Duke 200
7965,2025-06-16,Scooter,Mid-Range (₹10L-₹20L),222,Semi-Urban,Haryana,Medium,,5.02,91,False,,Hybrid,BS6,9.66,66.78,False,False,TVS Jupiter
7966,2025-06-29,Passenger Car,Entry-Level (<₹10L),262,Urban,Rajasthan,High,,4.54,67,False,,Petrol,BS6,11.7,61.42,False,True,Hyundai i20
7967,2025-04-29,Motorcycle,Entry-Level (<₹10L),143,Rural,Uttar Pradesh,Medium,52.08,4.82,59,False,,Petrol,BS6,7.65,36.07,False,False,TVS Apache
7968,2025-05-21,Motorcycle,Mid-Range (₹10L-₹20L),364,Semi-Urban,Madhya Pradesh,Medium,,4.22,27,False,,Diesel,BS6,2.69,53.35,False,False,TVS Apache
7969,2025-05-19,Scooter,Premium (>₹20L),183,Urban,Maharashtra,Medium,,4.4,79,True,Middle East,Electric,BS6,3.11,87.14,False,False,TVS Jupiter
7970,2025-05-13,Passenger Car,Entry-Level (<₹10L),296,Semi-Urban,Gujarat,Medium,,4.69,90,False,,Petrol,BS6,18.07,40.58,False,False,Hyundai i20
7971,2025-06-11,SUV,Mid-Range (₹10L-₹20L),525,Semi-Urban,Tamil Nadu,Low,,4.87,47,False,,Petrol,BS6,2.57,69.58,False,False,Tata Nexon
7972,2025-06-26,SUV,Premium (>₹20L),485,Urban,Delhi,High,,4.55,47,False,,Hybrid,BS6,9.29,88.88,False,True,MG Hector
7973,2025-04-05,Motorcycle,Entry-Level (<₹10L),214,Urban,Odisha,Medium,,4.65,68,False,,Petrol,BS6,6.88,91.38,False,False,TVS Apache
7974,2025-05-12,Scooter,Entry-Level (<₹10L),116,Semi-Urban,Tamil Nadu,Medium,,5.06,44,False,,Petrol,BS6,16.73,34.37,False,False,Suzuki Access
7975,2025-04-07,SUV,Mid-Range (₹10L-₹20L),318,Semi-Urban,Gujarat,Low,,4.76,40,False,,Petrol,BS6,6.63,30.39,False,False,MG Hector
7976,2025-05-12,Passenger Car,Entry-Level (<₹10L),180,Urban,Karnataka,High,,5.36,34,False,,Petrol,BS6,12.79,77.54,False,False,Maruti Alto
7977,2025-05-06,Passenger Car,Entry-Level (<₹10L),209,Semi-Urban,Rajasthan,Low,,4.03,67,False,,Petrol,BS6,15.46,48.72,False,False,Maruti Alto
7978,2025-04-27,Motorcycle,Entry-Level (<₹10L),153,Semi-Urban,Gujarat,Medium,,4.47,82,False,,Petrol,BS6,10.24,59.61,False,False,Bajaj Pulsar
7979,2025-05-28,SUV,Mid-Range (₹10L-₹20L),684,Urban,Maharashtra,Medium,,4.45,31,False,,Petrol,BS6,6.45,75.08,False,False,Kia Seltos
7980,2025-05-16,Motorcycle,Premium (>₹20L),273,Urban,Maharashtra,Medium,,4.07,39,False,,Electric,BS6,7.7,68.12,True,False,Bajaj Pulsar
7981,2025-06-05,Motorcycle,Entry-Level (<₹10L),69,Semi-Urban,Punjab,Low,,4.95,57,False,,Petrol,BS6,19.65,56.55,False,False,Royal Enfield Classic 350
7982,2025-04-25,SUV,Mid-Range (₹10L-₹20L),649,Semi-Urban,Gujarat,Low,,5.0,44,False,,Petrol,BS6,8.09,57.64,False,False,Tata Nexon
7983,2025-06-12,Motorcycle,Entry-Level (<₹10L),64,Urban,Haryana,High,,4.66,49,True,Middle East,Petrol,BS6,7.08,70.38,False,False,Bajaj Pulsar
7984,2025-04-27,Motorcycle,Premium (>₹20L),404,Urban,Haryana,Medium,,4.98,40,False,,Petrol,BS6,6.23,85.56,False,False,TVS Apache
7985,2025-04-01,Motorcycle,Entry-Level (<₹10L),131,Rural,Gujarat,Medium,93.46,4.63,52,False,,Electric,BS6,5.29,61.09,False,False,Hero Splendor
7986,2025-06-26,SUV,Entry-Level (<₹10L),258,Rural,Odisha,Low,64.73,5.52,14,False,,Petrol,BS6,15.44,54.02,False,True,Kia Seltos
7987,2025-06-13,Scooter,Entry-Level (<₹10L),162,Rural,West Bengal,Medium,93.19,4.99,62,False,,Petrol,BS6,14.22,46.18,False,False,Honda Activa
7988,2025-05-12,SUV,Mid-Range (₹10L-₹20L),696,Semi-Urban,Odisha,Low,,4.2,16,False,,Petrol,BS6,0.04,39.01,False,False,MG Hector
7989,2025-05-22,Passenger Car,Entry-Level (<₹10L),53,Urban,Bihar,High,,4.68,77,False,,Petrol,BS6,15.53,73.64,False,False,Hyundai i20
7990,2025-04-25,Scooter,Entry-Level (<₹10L),99,Urban,West Bengal,High,,4.24,71,False,,Petrol,BS6,11.52,64.84,False,False,TVS Jupiter
7991,2025-05-24,SUV,Mid-Range (₹10L-₹20L),329,Rural,Uttar Pradesh,Low,55.19,3.89,18,False,,Petrol,BS6,9.23,65.26,False,False,Kia Seltos
7992,2025-06-06,Scooter,Mid-Range (₹10L-₹20L),67,Urban,Tamil Nadu,Medium,,4.53,59,False,,Petrol,BS6,2.13,63.52,False,False,Honda Activa
7993,2025-04-06,SUV,Mid-Range (₹10L-₹20L),77,Rural,Punjab,High,83.09,4.28,14,True,Latin America,Petrol,BS6,3.78,52.51,False,False,Mahindra Thar
7994,2025-05-28,SUV,Premium (>₹20L),120,Semi-Urban,Kerala,Medium,,4.06,49,False,,Petrol,BS6,0.59,67.41,False,False,Hyundai Creta
7995,2025-06-09,SUV,Mid-Range (₹10L-₹20L),579,Rural,Madhya Pradesh,Low,99.62,5.51,33,False,,Electric,BS6,9.08,55.99,True,False,Kia Seltos
7996,2025-05-23,Scooter,Entry-Level (<₹10L),64,Urban,Madhya Pradesh,High,,4.84,61,False,,Electric,BS6,6.58,78.55,False,False,Suzuki Access
7997,2025-06-05,Scooter,Entry-Level (<₹10L),53,Semi-Urban,Haryana,Medium,,4.56,40,False,,Petrol,BS6,19.44,40.59,False,False,Honda Activa
7998,2025-05-28,Motorcycle,Entry-Level (<₹10L),47,Rural,West Bengal,Low,59.65,5.22,53,False,,Petrol,BS6,12.5,69.56,False,False,Hero Splendor
7999,2025-06-21,Passenger Car,Premium (>₹20L),324,Urban,Assam,Medium,,5.64,57,False,,Electric,BS6,3.52,85.8,True,True,Hyundai i20
8000,2025-06-26,SUV,Premium (>₹20L),629,Semi-Urban,Karnataka,Medium,,5.35,17,False,,Electric,BS6,3.44,32.37,False,True,Toyota Fortuner
8001,2025-04-02,SUV,Mid-Range (₹10L-₹20L),752,Semi-Urban,Haryana,Medium,,5.61,11,False,,Diesel,BS6,1.25,44.83,False,False,Kia Seltos
8002,2025-06-15,Motorcycle,Entry-Level (<₹10L),218,Urban,Bihar,Medium,,4.63,25,False,,Electric,BS6,5.46,81.41,False,False,Royal Enfield Classic 350
8003,2025-04-22,SUV,Mid-Range (₹10L-₹20L),720,Urban,Maharashtra,Medium,,5.03,16,True,Others,Petrol,BS6,1.03,74.07,False,False,Tata Nexon
8004,2025-05-07,Passenger Car,Entry-Level (<₹10L),101,Rural,Gujarat,Medium,80.29,4.15,83,False,,Petrol,BS4,11.37,60.66,False,False,Hyundai i20
8005,2025-04-20,SUV,Mid-Range (₹10L-₹20L),774,Semi-Urban,Tamil Nadu,Medium,,4.68,36,False,,Petrol,BS6,5.66,62.36,False,False,Kia Seltos
8006,2025-04-24,SUV,Premium (>₹20L),556,Semi-Urban,West Bengal,Low,,5.1,46,False,,Petrol,BS6,8.68,55.2,False,False,Mahindra Thar
8007,2025-06-23,SUV,Mid-Range (₹10L-₹20L),591,Semi-Urban,Odisha,High,,5.17,47,False,,Petrol,BS6,4.19,64.07,False,True,Kia Seltos
8008,2025-06-04,Motorcycle,Entry-Level (<₹10L),175,Rural,Delhi,Low,90.01,4.31,76,False,,Electric,BS6,19.63,58.24,False,False,Bajaj Pulsar
8009,2025-06-04,Passenger Car,Entry-Level (<₹10L),195,Urban,Maharashtra,High,,4.47,77,False,,Petrol,BS6,16.82,81.87,False,False,Tata Punch
8010,2025-06-20,Motorcycle,Entry-Level (<₹10L),114,Rural,Rajasthan,High,72.02,4.59,32,False,,Diesel,BS6,18.24,30.95,False,False,Bajaj Pulsar
8011,2025-04-01,Motorcycle,Mid-Range (₹10L-₹20L),62,Semi-Urban,Kerala,Low,,4.75,38,True,Others,Petrol,BS6,3.26,30.48,False,False,TVS Apache
8012,2025-04-03,Passenger Car,Mid-Range (₹10L-₹20L),540,Semi-Urban,Bihar,Medium,,4.76,27,False,,Petrol,BS6,3.76,42.26,False,False,Maruti Swift
8013,2025-05-16,SUV,Premium (>₹20L),318,Urban,Karnataka,High,,4.39,26,False,,Petrol,BS6,2.2,98.59,False,False,Mahindra Thar
8014,2025-05-25,Scooter,Entry-Level (<₹10L),151,Urban,Gujarat,Medium,,4.83,54,False,,Diesel,BS6,14.82,83.36,False,False,Bajaj Chetak
8015,2025-06-14,Motorcycle,Mid-Range (₹10L-₹20L),364,Semi-Urban,Punjab,Low,,4.52,41,False,,Petrol,BS6,9.15,69.68,False,False,Hero Splendor
8016,2025-06-27,Passenger Car,Mid-Range (₹10L-₹20L),338,Rural,Kerala,Low,63.95,4.6,65,False,,Petrol,BS6,4.2,63.84,False,True,Tata Punch
8017,2025-06-25,Motorcycle,Entry-Level (<₹10L),213,Rural,Odisha,Low,74.4,4.03,96,False,,Diesel,BS6,17.98,65.99,False,True,Hero Splendor
8018,2025-06-03,Motorcycle,Entry-Level (<₹10L),226,Urban,Uttar Pradesh,High,,5.17,92,False,,Petrol,BS6,16.11,72.14,False,False,Hero Splendor
8019,2025-05-15,Motorcycle,Entry-Level (<₹10L),74,Semi-Urban,Karnataka,Low,,4.78,75,False,,Petrol,BS6,8.03,67.07,False,False,Bajaj Pulsar
8020,2025-04-26,Passenger Car,Mid-Range (₹10L-₹20L),403,Rural,Odisha,Medium,73.93,4.26,46,False,,Petrol,BS6,1.98,46.54,False,False,Maruti Alto
8021,2025-06-16,SUV,Entry-Level (<₹10L),455,Semi-Urban,Madhya Pradesh,Low,,4.65,42,False,,Hybrid,BS6,11.74,69.88,False,False,Tata Nexon
8022,2025-06-04,SUV,Premium (>₹20L),796,Urban,Karnataka,High,,5.17,34,False,,Petrol,BS6,3.84,65.5,False,False,MG Hector
8023,2025-04-24,Scooter,Premium (>₹20L),455,Semi-Urban,Kerala,Medium,,4.72,77,True,Latin America,Diesel,BS6,0.55,44.72,False,False,TVS Jupiter
8024,2025-06-13,SUV,Mid-Range (₹10L-₹20L),219,Rural,Madhya Pradesh,Medium,99.03,4.86,27,False,,Petrol,BS6,9.03,35.21,False,False,MG Hector
8025,2025-05-05,Scooter,Entry-Level (<₹10L),61,Rural,Gujarat,Medium,90.17,4.39,62,False,,Petrol,BS6,9.77,48.6,False,False,Honda Activa
8026,2025-04-24,SUV,Premium (>₹20L),278,Semi-Urban,Rajasthan,Low,,5.14,24,False,,Diesel,BS6,8.49,35.67,False,False,Hyundai Creta
8027,2025-04-28,Motorcycle,Entry-Level (<₹10L),335,Urban,Haryana,High,,4.86,22,False,,Petrol,BS6,9.54,68.82,False,False,Hero Splendor
8028,2025-06-19,Motorcycle,Entry-Level (<₹10L),42,Rural,Rajasthan,Low,81.69,4.35,26,False,,Petrol,BS6,5.87,58.3,False,False,TVS Apache
8029,2025-04-16,Passenger Car,Entry-Level (<₹10L),122,Urban,Tamil Nadu,Medium,,4.13,94,False,,Diesel,BS6,10.44,74.74,False,False,Maruti Alto
8030,2025-05-29,SUV,Entry-Level (<₹10L),368,Rural,West Bengal,Medium,75.26,4.62,17,False,,Petrol,BS6,16.43,67.91,False,False,Hyundai Creta
8031,2025-06-20,Passenger Car,Mid-Range (₹10L-₹20L),126,Semi-Urban,Delhi,Low,,4.73,31,False,,Diesel,BS6,3.41,51.86,False,False,Hyundai i20
8032,2025-05-24,SUV,Premium (>₹20L),564,Urban,West Bengal,Medium,,3.99,37,True,Others,Petrol,BS6,4.25,83.13,False,False,MG Hector
8033,2025-06-18,SUV,Entry-Level (<₹10L),120,Urban,Assam,High,,4.3,12,False,,Petrol,BS6,16.42,66.13,False,False,MG Hector
8034,2025-04-16,SUV,Entry-Level (<₹10L),476,Urban,Maharashtra,Medium,,4.81,19,False,,Hybrid,BS6,15.42,67.83,False,False,Tata Nexon
8035,2025-04-15,Motorcycle,Entry-Level (<₹10L),122,Urban,Haryana,Medium,,4.43,46,False,,Petrol,BS6,13.67,78.62,False,False,Hero Splendor
8036,2025-04-11,Passenger Car,Entry-Level (<₹10L),276,Rural,Madhya Pradesh,Low,84.37,5.18,65,False,,Petrol,BS6,10.12,68.49,False,False,Hyundai i20
8037,2025-06-04,SUV,Premium (>₹20L),1043,Semi-Urban,Assam,Medium,,4.33,48,False,,Hybrid,BS6,9.8,54.87,False,False,Hyundai Creta
8038,2025-06-18,SUV,Mid-Range (₹10L-₹20L),200,Rural,Rajasthan,Low,79.34,4.83,44,False,,Hybrid,BS6,3.72,32.98,False,False,Hyundai Creta
8039,2025-06-29,SUV,Mid-Range (₹10L-₹20L),612,Semi-Urban,Delhi,Low,,5.94,24,True,Others,Diesel,BS6,9.6,68.34,False,True,MG Hector
8040,2025-06-07,Passenger Car,Entry-Level (<₹10L),177,Semi-Urban,Karnataka,Low,,5.15,99,False,,Electric,BS6,16.46,43.44,False,False,Tata Punch
8041,2025-05-13,SUV,Mid-Range (₹10L-₹20L),180,Semi-Urban,Kerala,Low,,4.84,35,False,,Petrol,BS6,2.27,35.19,False,False,Toyota Fortuner
8042,2025-06-08,Motorcycle,Premium (>₹20L),196,Rural,Assam,Medium,57.07,5.51,58,False,,Diesel,BS6,2.17,47.27,False,False,KTM Duke 200
8043,2025-04-13,Passenger Car,Premium (>₹20L),692,Semi-Urban,Madhya Pradesh,Low,,3.76,73,False,,Petrol,BS6,2.29,60.83,False,False,Hyundai i20
8044,2025-04-10,Scooter,Mid-Range (₹10L-₹20L),200,Semi-Urban,Uttar Pradesh,Medium,,4.52,86,False,,Electric,BS6,6.46,32.29,False,False,TVS Jupiter
8045,2025-06-14,Scooter,Entry-Level (<₹10L),117,Urban,Gujarat,Medium,,4.56,87,True,Middle East,Petrol,BS6,13.82,89.28,False,False,TVS Jupiter
8046,2025-06-21,Passenger Car,Entry-Level (<₹10L),45,Semi-Urban,Uttar Pradesh,Low,,5.08,55,True,Others,Petrol,BS6,18.74,54.49,False,True,Hyundai i20
8047,2025-05-11,Motorcycle,Entry-Level (<₹10L),248,Rural,Madhya Pradesh,High,86.17,4.84,81,False,,Petrol,BS6,19.61,49.06,False,False,Royal Enfield Classic 350
8048,2025-05-20,Passenger Car,Entry-Level (<₹10L),150,Rural,Rajasthan,Low,81.24,3.8,74,True,Japan,Diesel,BS6,8.72,62.61,False,False,Tata Punch
8049,2025-06-26,Motorcycle,Entry-Level (<₹10L),84,Urban,Madhya Pradesh,Medium,,4.73,85,False,,Petrol,BS6,7.68,69.98,False,True,TVS Apache
8050,2025-06-10,Passenger Car,Mid-Range (₹10L-₹20L),36,Urban,Karnataka,Medium,,5.31,43,True,Others,Petrol,BS6,5.14,78.39,False,False,Hyundai i20
8051,2025-05-29,Motorcycle,Entry-Level (<₹10L),283,Rural,Maharashtra,Medium,79.04,4.22,43,False,,Petrol,BS6,7.96,47.52,False,False,KTM Duke 200
8052,2025-05-09,SUV,Premium (>₹20L),203,Urban,Assam,Medium,,4.71,40,True,Middle East,Petrol,BS6,4.84,60.34,False,False,MG Hector
8053,2025-04-03,SUV,Premium (>₹20L),115,Urban,Punjab,Medium,,4.77,32,True,Latin America,Petrol,BS6,6.2,60.45,False,False,MG Hector
8054,2025-06-15,SUV,Mid-Range (₹10L-₹20L),673,Urban,Bihar,Medium,,5.4,42,False,,Hybrid,BS6,3.27,76.53,False,False,Hyundai Creta
8055,2025-04-07,Scooter,Entry-Level (<₹10L),316,Urban,Uttar Pradesh,Medium,,4.35,44,False,,Petrol,BS6,15.33,67.63,False,False,Bajaj Chetak
8056,2025-05-19,Motorcycle,Entry-Level (<₹10L),140,Urban,Uttar Pradesh,Medium,,4.4,20,False,,Diesel,BS6,9.91,72.48,False,False,KTM Duke 200
8057,2025-04-26,Scooter,Entry-Level (<₹10L),78,Rural,Rajasthan,Low,99.47,5.09,22,False,,Hybrid,BS6,10.64,53.5,True,False,Suzuki Access
8058,2025-05-03,Motorcycle,Mid-Range (₹10L-₹20L),410,Semi-Urban,Assam,Medium,,4.84,61,False,,Petrol,BS6,6.21,47.28,False,False,KTM Duke 200
8059,2025-05-18,Motorcycle,Mid-Range (₹10L-₹20L),183,Urban,Rajasthan,Medium,,4.87,37,False,,Diesel,BS6,7.28,81.06,False,False,KTM Duke 200
8060,2025-06-18,SUV,Premium (>₹20L),445,Urban,Tamil Nadu,Medium,,4.48,16,False,,Petrol,BS4,4.53,66.02,False,False,Mahindra Thar
8061,2025-04-02,Passenger Car,Premium (>₹20L),235,Rural,West Bengal,Medium,94.83,4.67,32,False,,Petrol,BS6,2.39,63.56,False,False,Maruti Swift
8062,2025-06-10,Motorcycle,Mid-Range (₹10L-₹20L),340,Urban,Bihar,High,,4.05,24,False,,Electric,BS6,6.25,71.71,False,False,KTM Duke 200
8063,2025-05-02,SUV,Mid-Range (₹10L-₹20L),559,Rural,Delhi,Low,87.56,4.74,49,False,,Hybrid,BS6,7.19,41.2,False,False,Kia Seltos
8064,2025-04-04,Passenger Car,Entry-Level (<₹10L),70,Semi-Urban,Maharashtra,Low,,5.05,37,True,Japan,Petrol,BS6,16.16,32.3,False,False,Tata Punch
8065,2025-04-20,Scooter,Mid-Range (₹10L-₹20L),200,Rural,Uttar Pradesh,Low,89.42,5.79,37,False,,Petrol,BS6,7.68,69.88,False,False,Honda Activa
8066,2025-05-06,Scooter,Premium (>₹20L),167,Urban,Uttar Pradesh,Low,,4.67,65,False,,Petrol,BS6,0.48,93.34,False,False,TVS Jupiter
8067,2025-05-02,Passenger Car,Entry-Level (<₹10L),161,Semi-Urban,Haryana,Medium,,4.3,46,False,,Petrol,BS6,13.71,46.37,False,False,Maruti Swift
8068,2025-04-28,SUV,Mid-Range (₹10L-₹20L),682,Rural,Uttar Pradesh,Low,53.6,4.22,28,False,,Petrol,BS6,6.44,44.14,False,False,MG Hector
